"project","generated_at","baseline_label","page_range","max_pages","requested_url","final_url","http_status","redirect_chain","raw_title","rendered_title","raw_canonical","raw_canonical_count","rendered_canonical","rendered_canonical_count","canonical_header","canonical_target_status","canonical_target_final_url","meta_robots_raw","meta_robots_rendered","x_robots_tag","hreflang_count","h1_count","h1_text","hidden_h1_count","landmarks","structured_data","address_count","time_datetime_count","internal_link_count","linked_internal_urls_missing_from_sitemap_count","linked_internal_urls_missing_from_sitemap","js_only_metadata","issue_summary","crawl_error"
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/local-lawn-care/illinois/champaign/lawn-care","https://www.trugreen.com/local-lawn-care/illinois/champaign/lawn-care","200","200:https://www.trugreen.com/local-lawn-care/illinois/champaign/lawn-care","TruGreen Champaign: Lawn Care Maintenance Services in Champaign, IL | TruGreen","TruGreen Champaign: Lawn Care Maintenance Services in Champaign, IL | TruGreen","https://www.trugreen.com/local-lawn-care/illinois/champaign/lawn-care","1","https://www.trugreen.com/local-lawn-care/illinois/champaign/lawn-care","1","","200","https://www.trugreen.com/local-lawn-care/illinois/champaign/lawn-care","","","","0","2","We put the ""care"" in ""lawn care."" | Explore our plans.","0","header|footer","jsonld:1;types:BreadcrumbList|WebPage;invalid:0;missing:jsonld_0_missing_@context|jsonld_1_missing_@context","0","0","44","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","multiple-h1|missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/local-lawn-care/illinois/collinsville","https://www.trugreen.com/local-lawn-care/illinois/collinsville","200","200:https://www.trugreen.com/local-lawn-care/illinois/collinsville","TruGreen Collinsville: Lawn Care Maintenance Services in Collinsville, IL | TruGreen","TruGreen Collinsville: Lawn Care Maintenance Services in Collinsville, IL | TruGreen","https://www.trugreen.com/local-lawn-care/illinois/collinsville","1","https://www.trugreen.com/local-lawn-care/illinois/collinsville","1","","200","https://www.trugreen.com/local-lawn-care/illinois/collinsville","","","","0","1","Meet your local experts.","0","header|footer","jsonld:1;types:WebPage;invalid:0;missing:","0","0","45","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/local-lawn-care/illinois/collinsville/lawn-care","https://www.trugreen.com/local-lawn-care/illinois/collinsville/lawn-care","200","200:https://www.trugreen.com/local-lawn-care/illinois/collinsville/lawn-care","TruGreen Collinsville: Lawn Care Maintenance Services in Collinsville, IL | TruGreen","TruGreen Collinsville: Lawn Care Maintenance Services in Collinsville, IL | TruGreen","https://www.trugreen.com/local-lawn-care/illinois/collinsville/lawn-care","1","https://www.trugreen.com/local-lawn-care/illinois/collinsville/lawn-care","1","","200","https://www.trugreen.com/local-lawn-care/illinois/collinsville/lawn-care","","","","0","2","We put the ""care"" in ""lawn care."" | Explore our plans.","0","header|footer","jsonld:1;types:BreadcrumbList|WebPage;invalid:0;missing:jsonld_0_missing_@context|jsonld_1_missing_@context","0","0","44","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","multiple-h1|missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/local-lawn-care/illinois/crestwood","https://www.trugreen.com/local-lawn-care/illinois/crestwood","200","200:https://www.trugreen.com/local-lawn-care/illinois/crestwood","TruGreen Crestwood: Lawn Care Maintenance Services in Crestwood, IL | TruGreen","TruGreen Crestwood: Lawn Care Maintenance Services in Crestwood, IL | TruGreen","https://www.trugreen.com/local-lawn-care/illinois/crestwood","1","https://www.trugreen.com/local-lawn-care/illinois/crestwood","1","","200","https://www.trugreen.com/local-lawn-care/illinois/crestwood","","","","0","1","Meet your local experts.","0","header|footer","jsonld:1;types:WebPage;invalid:0;missing:","0","0","45","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/local-lawn-care/illinois/crestwood/lawn-care","https://www.trugreen.com/local-lawn-care/illinois/crestwood/lawn-care","200","200:https://www.trugreen.com/local-lawn-care/illinois/crestwood/lawn-care","TruGreen Crestwood: Lawn Care Maintenance Services in Crestwood, IL | TruGreen","TruGreen Crestwood: Lawn Care Maintenance Services in Crestwood, IL | TruGreen","https://www.trugreen.com/local-lawn-care/illinois/crestwood/lawn-care","1","https://www.trugreen.com/local-lawn-care/illinois/crestwood/lawn-care","1","","200","https://www.trugreen.com/local-lawn-care/illinois/crestwood/lawn-care","","","","0","2","We put the ""care"" in ""lawn care."" | Explore our plans.","0","header|footer","jsonld:1;types:BreadcrumbList|WebPage;invalid:0;missing:jsonld_0_missing_@context|jsonld_1_missing_@context","0","0","44","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","multiple-h1|missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/local-lawn-care/illinois/glenarm","https://www.trugreen.com/local-lawn-care/illinois/glenarm","200","200:https://www.trugreen.com/local-lawn-care/illinois/glenarm","TruGreen Springfield IL: Lawn Care Maintenance Services in Springfield IL, IL | TruGreen","TruGreen Springfield IL: Lawn Care Maintenance Services in Springfield IL, IL | TruGreen","https://www.trugreen.com/local-lawn-care/illinois/glenarm","1","https://www.trugreen.com/local-lawn-care/illinois/glenarm","1","","200","https://www.trugreen.com/local-lawn-care/illinois/glenarm","","","","0","1","Meet your local experts.","0","header|footer","jsonld:1;types:WebPage;invalid:0;missing:","0","0","45","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/local-lawn-care/illinois/glenarm/lawn-care","https://www.trugreen.com/local-lawn-care/illinois/glenarm/lawn-care","200","200:https://www.trugreen.com/local-lawn-care/illinois/glenarm/lawn-care","TruGreen Springfield IL: Lawn Care Maintenance Services in Springfield IL, IL | TruGreen","TruGreen Springfield IL: Lawn Care Maintenance Services in Springfield IL, IL | TruGreen","https://www.trugreen.com/local-lawn-care/illinois/glenarm/lawn-care","1","https://www.trugreen.com/local-lawn-care/illinois/glenarm/lawn-care","1","","200","https://www.trugreen.com/local-lawn-care/illinois/glenarm/lawn-care","","","","0","2","We put the ""care"" in ""lawn care."" | Explore our plans.","0","header|footer","jsonld:1;types:BreadcrumbList|WebPage;invalid:0;missing:jsonld_0_missing_@context|jsonld_1_missing_@context","0","0","44","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","multiple-h1|missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/local-lawn-care/illinois/hickory-hills","https://www.trugreen.com/local-lawn-care/illinois/hickory-hills","200","200:https://www.trugreen.com/local-lawn-care/illinois/hickory-hills","TruGreen Hickory Hills: Lawn Care Maintenance Services in Hickory Hills, IL | TruGreen","TruGreen Hickory Hills: Lawn Care Maintenance Services in Hickory Hills, IL | TruGreen","https://www.trugreen.com/local-lawn-care/illinois/hickory-hills","1","https://www.trugreen.com/local-lawn-care/illinois/hickory-hills","1","","200","https://www.trugreen.com/local-lawn-care/illinois/hickory-hills","","","","0","1","Meet your local experts.","0","header|footer","jsonld:1;types:WebPage;invalid:0;missing:","0","0","45","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/local-lawn-care/illinois/hickory-hills/lawn-care","https://www.trugreen.com/local-lawn-care/illinois/hickory-hills/lawn-care","200","200:https://www.trugreen.com/local-lawn-care/illinois/hickory-hills/lawn-care","TruGreen Hickory Hills: Lawn Care Maintenance Services in Hickory Hills, IL | TruGreen","TruGreen Hickory Hills: Lawn Care Maintenance Services in Hickory Hills, IL | TruGreen","https://www.trugreen.com/local-lawn-care/illinois/hickory-hills/lawn-care","1","https://www.trugreen.com/local-lawn-care/illinois/hickory-hills/lawn-care","1","","200","https://www.trugreen.com/local-lawn-care/illinois/hickory-hills/lawn-care","","","","0","2","We put the ""care"" in ""lawn care."" | Explore our plans.","0","header|footer","jsonld:1;types:BreadcrumbList|WebPage;invalid:0;missing:jsonld_0_missing_@context|jsonld_1_missing_@context","0","0","44","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","multiple-h1|missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/local-lawn-care/illinois/lake-forest","https://www.trugreen.com/local-lawn-care/illinois/lake-forest","200","200:https://www.trugreen.com/local-lawn-care/illinois/lake-forest","","TruGreen Lake Forest: Lawn Care Maintenance Services in Lake Forest, IL | TruGreen","","0","https://www.trugreen.com/local-lawn-care/illinois/lake-forest","1","","200","https://www.trugreen.com/local-lawn-care/illinois/lake-forest","","","","0","1","Meet your local experts.","0","header|footer","jsonld:1;types:WebPage;invalid:0;missing:","0","0","45","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","title|canonical","raw-canonical-count-invalid|missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/local-lawn-care/illinois/lake-forest/lawn-care","https://www.trugreen.com/local-lawn-care/illinois/lake-forest/lawn-care","200","200:https://www.trugreen.com/local-lawn-care/illinois/lake-forest/lawn-care","TruGreen Lake Forest: Lawn Care Maintenance Services in Lake Forest, IL | TruGreen","TruGreen Lake Forest: Lawn Care Maintenance Services in Lake Forest, IL | TruGreen","https://www.trugreen.com/local-lawn-care/illinois/lake-forest/lawn-care","1","https://www.trugreen.com/local-lawn-care/illinois/lake-forest/lawn-care","1","","200","https://www.trugreen.com/local-lawn-care/illinois/lake-forest/lawn-care","","","","0","2","We put the ""care"" in ""lawn care."" | Explore our plans.","0","header|footer","jsonld:1;types:BreadcrumbList|WebPage;invalid:0;missing:jsonld_0_missing_@context|jsonld_1_missing_@context","0","0","44","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","multiple-h1|missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/local-lawn-care/illinois/marion","https://www.trugreen.com/local-lawn-care/illinois/marion","200","200:https://www.trugreen.com/local-lawn-care/illinois/marion","TruGreen Southern Illinois: Lawn Care Maintenance Services in Southern Illinois, IL | TruGreen","TruGreen Southern Illinois: Lawn Care Maintenance Services in Southern Illinois, IL | TruGreen","https://www.trugreen.com/local-lawn-care/illinois/marion","1","https://www.trugreen.com/local-lawn-care/illinois/marion","1","","200","https://www.trugreen.com/local-lawn-care/illinois/marion","","","","0","1","Meet your local experts.","0","header|footer","jsonld:1;types:WebPage;invalid:0;missing:","0","0","45","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
